start_time,architecture,dataset,input_size,batch_size,return_code
2023-11-25 20:42:28,inception_v3,stanford_dogs,128,256,0
2023-11-25 20:57:48,inception_v3,caltech101,224,32,0
2023-11-25 21:25:00,inception_v3,caltech101,224,32,0
2023-11-25 21:52:28,inception_v3,caltech101,64,256,0
2023-11-25 21:59:42,inception_v3,caltech101,128,64,0
2023-11-25 22:11:15,inception_v3,caltech101,64,32,0
2023-11-25 22:21:19,inception_v3,caltech101,128,64,0
2023-11-25 22:32:54,inception_v3,stanford_dogs,64,32,0
2023-11-25 22:49:14,inception_v3,stanford_dogs,128,256,0
2023-11-25 23:04:34,inception_v3,caltech101,128,32,0
2023-11-25 23:18:25,inception_v3,stanford_dogs,224,64,0
2023-11-26 00:07:24,inception_v3,stanford_dogs,128,64,0
2023-11-26 00:28:29,inception_v3,caltech101,128,256,0
2023-11-26 00:38:21,inception_v3,caltech101,64,64,0
2023-11-26 00:46:47,inception_v3,caltech101,128,256,0
2023-11-26 00:56:27,inception_v3,caltech101,224,256,0
2023-11-26 01:15:34,inception_v3,caltech101,224,64,0
2023-11-26 01:38:16,inception_v3,stanford_dogs,128,256,0
2023-11-26 01:53:33,inception_v3,stanford_dogs,128,256,0
2023-11-26 02:08:49,inception_v3,stanford_dogs,64,256,0
2023-11-26 02:18:07,inception_v3,caltech101,128,32,0
2023-11-26 02:31:13,inception_v3,stanford_dogs,128,32,0
2023-11-26 02:56:06,inception_v3,caltech101,64,64,0
2023-11-26 03:04:33,inception_v3,stanford_dogs,64,256,0
2023-11-26 03:13:51,inception_v3,stanford_dogs,224,64,0
2023-11-26 04:03:56,inception_v3,stanford_dogs,128,64,0
2023-11-26 04:24:27,inception_v3,caltech101,64,32,0
2023-11-26 04:34:38,inception_v3,caltech101,64,64,0
2023-11-26 04:43:00,inception_v3,stanford_dogs,64,32,0
2023-11-26 05:00:04,inception_v3,stanford_dogs,224,32,0
2023-11-26 06:10:22,inception_v3,caltech101,224,256,0
2023-11-26 06:29:32,inception_v3,stanford_dogs,128,256,0
2023-11-26 06:44:52,inception_v3,caltech101,224,256,0
2023-11-26 07:05:37,inception_v3,stanford_dogs,224,64,0
2023-11-26 07:51:47,inception_v3,caltech101,64,64,0
2023-11-26 08:00:15,inception_v3,caltech101,128,32,0
2023-11-26 08:13:42,inception_v3,caltech101,128,64,0
2023-11-26 08:26:24,inception_v3,caltech101,224,32,0
2023-11-26 08:54:33,inception_v3,caltech101,128,64,0
2023-11-26 09:06:52,inception_v3,caltech101,224,64,0
2023-11-26 09:29:17,inception_v3,caltech101,224,32,0
2023-11-26 09:56:06,inception_v3,stanford_dogs,128,256,0
2023-11-26 10:11:23,inception_v3,stanford_dogs,128,256,0
2023-11-26 10:27:20,inception_v3,stanford_dogs,128,64,0
2023-11-26 10:48:02,inception_v3,stanford_dogs,64,256,0
2023-11-26 10:57:20,inception_v3,caltech101,224,32,0
2023-11-26 11:27:14,inception_v3,stanford_dogs,224,32,0
2023-11-26 12:29:18,inception_v3,stanford_dogs,224,64,0
2023-11-26 13:17:46,inception_v3,caltech101,128,256,0
2023-11-26 13:27:37,inception_v3,caltech101,128,32,0
2023-11-26 13:40:58,inception_v3,stanford_dogs,64,64,0
2023-11-26 13:53:20,inception_v3,stanford_dogs,64,32,0
2023-11-26 14:09:46,inception_v3,stanford_dogs,128,256,0
2023-11-26 14:25:04,inception_v3,stanford_dogs,128,32,0
2023-11-26 14:51:01,inception_v3,stanford_dogs,64,64,0
2023-11-26 15:03:11,inception_v3,stanford_dogs,224,256,0
2023-11-26 15:41:14,inception_v3,caltech101,128,64,0
2023-11-26 15:53:01,inception_v3,caltech101,128,256,0
2023-11-26 16:02:53,inception_v3,caltech101,224,256,0
2023-11-26 16:21:59,inception_v3,caltech101,224,256,0
2023-11-26 16:41:11,inception_v3,stanford_dogs,128,256,0
2023-11-26 16:56:29,inception_v3,caltech101,128,32,0
2023-11-26 17:09:48,inception_v3,stanford_dogs,128,64,0
2023-11-26 17:28:44,inception_v3,caltech101,64,64,0
2023-11-26 17:37:10,inception_v3,caltech101,64,64,0
2023-11-26 17:45:38,inception_v3,stanford_dogs,64,32,0
